CAEMP25S Total Full-Time and Part-Time Employment by SIC Industry 1/,,,,,,,,,,,,,,
(Number of jobs) ,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
31340,"Lynchburg, VA (Metropolitan Statistical Area) *",10,Total employment (number of jobs),115259,114238,114404,117353,120192,122217,123775,125140,125567,128961,131133
31340,"Lynchburg, VA (Metropolitan Statistical Area) *",920,        Military,1093,1079,1043,1022,960,904,893,877,873,867,864
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",10,Total employment (number of jobs),108636,106541,107456,111132,113744,118082,121131,122871,123933,125300,126496
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",920,        Military,1074,1056,1118,1091,1014,1004,983,967,965,963,864
31460,"Madera, CA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
31460,"Madera, CA (Metropolitan Statistical Area)",10,Total employment (number of jobs),35423,38461,38949,39682,41256,44780,46793,48055,52112,52404,51446
31460,"Madera, CA (Metropolitan Statistical Area)",920,        Military,250,261,260,255,246,234,244,236,236,232,230
31540,"Madison, WI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
31540,"Madison, WI (Metropolitan Statistical Area)",10,Total employment (number of jobs),326175,332549,340984,349725,359601,367663,374687,381856,390131,399716,409450
31540,"Madison, WI (Metropolitan Statistical Area)",920,        Military,2338,2302,2342,2316,2150,2059,1944,1973,1908,1917,1861
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",10,Total employment (number of jobs),208783,199944,202042,204282,209544,212713,218719,225406,233399,238338,246068
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",920,        Military,1510,1560,1536,1408,1375,1366,1330,1335,1320,1287,1306
31740,"Manhattan, KS (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
31740,"Manhattan, KS (Metropolitan Statistical Area)",10,Total employment (number of jobs),67440,65324,69278,69313,70287,70774,68200,68923,69961,70983,72177
31740,"Manhattan, KS (Metropolitan Statistical Area)",920,        Military,15846,13316,16120,15318,15639,14159,10738,10361,10594,10833,10703
31860,"Mankato, MN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
31860,"Mankato, MN (Metropolitan Statistical Area)",10,Total employment (number of jobs),48587,49463,51307,52620,54719,55982,56419,56660,60139,61312,61984
31860,"Mankato, MN (Metropolitan Statistical Area)",920,        Military,467,460,446,416,384,375,356,350,343,338,329
31900,"Mansfield, OH (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
31900,"Mansfield, OH (Metropolitan Statistical Area)",10,Total employment (number of jobs),70803,68169,68884,71627,72358,74128,74963,75038,72778,73336,73985
31900,"Mansfield, OH (Metropolitan Statistical Area)",920,        Military,460,457,448,408,378,364,347,343,330,328,335
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",10,Total employment (number of jobs),134822,138175,142423,148166,155816,163571,171626,182919,188244,199684,212033
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",920,        Military,1419,1434,1478,1452,1429,1471,1438,1436,1407,1431,1476
32780,"Medford, OR (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
32780,"Medford, OR (Metropolitan Statistical Area)",10,Total employment (number of jobs),75872,76214,78291,80714,85896,88260,91601,95490,97290,100050,103307
32780,"Medford, OR (Metropolitan Statistical Area)",920,        Military,719,726,714,684,648,634,628,630,596,591,610
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",10,Total employment (number of jobs),621984,617028,618985,635969,668943,686110,699961,719012,738335,748678,761155
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",920,        Military,17136,16767,15298,14140,13555,12748,11276,6520,6374,6684,7091
32900,"Merced, CA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
32900,"Merced, CA (Metropolitan Statistical Area)",10,Total employment (number of jobs),76728,78038,76943,78232,77678,77043,77229,77931,82507,83851,83061
32900,"Merced, CA (Metropolitan Statistical Area)",920,        Military,5298,5293,4732,4416,3488,1340,422,403,402,394,396
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),2151815,2129237,2133944,2221343,2289282,2367458,2423829,2495838,2580377,2668615,2759068
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",920,        Military,18053,18274,17258,13490,12925,12820,12796,12860,13072,13176,13638
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",10,Total employment (number of jobs),53683,53728,53920,54837,55637,57043,56722,57371,58248,58957,59904
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",920,        Military,570,559,547,527,488,458,429,410,395,395,404
33220,"Midland, MI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
33220,"Midland, MI (Metropolitan Statistical Area)",10,Total employment (number of jobs),41424,41784,43653,43354,43013,43166,44035,44500,44439,45798,47165
33220,"Midland, MI (Metropolitan Statistical Area)",920,        Military,246,240,235,222,200,190,184,176,164,163,163
33260,"Midland, TX (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
33260,"Midland, TX (Metropolitan Statistical Area)",10,Total employment (number of jobs),68901,70299,68743,71541,72932,73505,74051,78960,79647,76928,77716
33260,"Midland, TX (Metropolitan Statistical Area)",920,        Military,411,407,407,381,357,355,338,333,321,313,307
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",10,Total employment (number of jobs),881288,874176,882783,893226,915146,932863,942951,959068,978150,989784,1004465
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",920,        Military,7614,7409,7399,7131,6401,6137,5808,5816,5605,5605,5433
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",10,Total employment (number of jobs),1715543,1722420,1750362,1788522,1846637,1905175,1945109,1983236,2041242,2089976,2145458
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",920,        Military,15331,15275,14922,14178,13276,13024,12583,12488,12396,12380,12148
33540,"Missoula, MT (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
33540,"Missoula, MT (Metropolitan Statistical Area)",10,Total employment (number of jobs),47616,49299,51852,54021,56003,58094,60152,61250,62905,64766,66193
33540,"Missoula, MT (Metropolitan Statistical Area)",920,        Military,626,628,631,606,564,551,532,539,535,538,507
33660,"Mobile, AL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
33660,"Mobile, AL (Metropolitan Statistical Area)",10,Total employment (number of jobs),188862,194884,198235,206561,207998,211105,214968,220306,223312,222875,223778
33660,"Mobile, AL (Metropolitan Statistical Area)",920,        Military,4399,4392,4743,5369,4268,3816,3603,3509,3357,3256,3229
33700,"Modesto, CA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
33700,"Modesto, CA (Metropolitan Statistical Area)",10,Total employment (number of jobs),171839,174223,173045,174101,174328,177970,183775,187933,198000,202754,205267
33700,"Modesto, CA (Metropolitan Statistical Area)",920,        Military,1090,1097,1057,998,934,878,896,856,852,837,839
33740,"Monroe, LA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
33740,"Monroe, LA (Metropolitan Statistical Area)",10,Total employment (number of jobs),86618,87848,89683,92716,92714,96628,98779,99310,101616,103785,106383
33740,"Monroe, LA (Metropolitan Statistical Area)",920,        Military,1197,1168,1265,1334,1219,1194,1162,1129,1101,1092,1016
33780,"Monroe, MI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
33780,"Monroe, MI (Metropolitan Statistical Area)",10,Total employment (number of jobs),45406,46113,46355,46938,48731,50033,50605,52094,53783,56396,58727
33780,"Monroe, MI (Metropolitan Statistical Area)",920,        Military,433,421,407,383,344,332,318,305,285,284,287
33860,"Montgomery, AL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
33860,"Montgomery, AL (Metropolitan Statistical Area)",10,Total employment (number of jobs),170900,171043,175249,179984,183466,189986,194046,197762,201452,205388,206869
33860,"Montgomery, AL (Metropolitan Statistical Area)",920,        Military,7471,7593,7656,7553,7640,7659,7525,7348,7108,6959,6690
34060,"Morgantown, WV (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
34060,"Morgantown, WV (Metropolitan Statistical Area)",10,Total employment (number of jobs),53460,54423,56208,56446,58961,59587,59610,59184,59873,60730,62298
34060,"Morgantown, WV (Metropolitan Statistical Area)",920,        Military,597,613,656,642,605,600,584,586,580,594,608
34100,"Morristown, TN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
34100,"Morristown, TN (Metropolitan Statistical Area)",10,Total employment (number of jobs),56431,55722,57641,59658,60298,62073,63041,64050,65468,67470,68923
34100,"Morristown, TN (Metropolitan Statistical Area)",920,        Military,606,603,571,544,509,490,491,489,466,457,494
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",10,Total employment (number of jobs),42865,44137,44728,45889,48619,49832,51671,52910,53846,56204,58486
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",920,        Military,438,442,446,444,424,409,399,381,368,374,378
34620,"Muncie, IN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
34620,"Muncie, IN (Metropolitan Statistical Area)",10,Total employment (number of jobs),62976,62840,65363,65781,67867,69973,68253,68126,68306,68754,69098
34620,"Muncie, IN (Metropolitan Statistical Area)",920,        Military,623,611,593,568,524,491,457,439,420,417,426
34740,"Muskegon, MI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
34740,"Muskegon, MI (Metropolitan Statistical Area)",10,Total employment (number of jobs),70361,68332,68157,67576,69480,71863,73599,75236,77667,81008,83059
34740,"Muskegon, MI (Metropolitan Statistical Area)",920,        Military,521,509,494,460,411,393,376,359,334,333,334
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",10,Total employment (number of jobs),107397,108714,109888,111547,118839,128781,135319,144171,149824,155162,158299
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",920,        Military,4523,4529,3278,1367,1298,1263,1284,1286,1304,1259,1253
34900,"Napa, CA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
34900,"Napa, CA (Metropolitan Statistical Area)",10,Total employment (number of jobs),59343,60173,60221,60849,62499,64022,67250,70898,77036,81319,82348
34900,"Napa, CA (Metropolitan Statistical Area)",920,        Military,313,310,298,282,266,250,254,243,241,234,232
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),92101,94434,96093,101102,104131,107407,113188,119660,128002,133485,143309
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",920,        Military,447,466,477,472,461,471,482,496,508,515,540
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",10,Total employment (number of jobs),686367,693187,709895,746416,789780,818516,842907,873293,904136,924626,947537
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",920,        Military,7141,7148,6843,6568,6232,6019,6008,5960,5705,5634,6035
35100,"New Bern, NC (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
35100,"New Bern, NC (Metropolitan Statistical Area)",10,Total employment (number of jobs),54413,53677,55701,55763,56340,58223,60554,62242,64020,64804,65818
35100,"New Bern, NC (Metropolitan Statistical Area)",920,        Military,8711,8173,9543,8978,8375,8089,8275,8245,8466,8710,8754
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",10,Total employment (number of jobs),445131,426841,424565,429976,425475,432879,442172,446766,455111,460583,470567
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",920,        Military,2886,2713,2606,2606,2472,2311,2186,2121,2103,2093,2129
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",10,Total employment (number of jobs),681627,685564,683945,695199,705084,724157,732972,747596,756651,760569,770060
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",920,        Military,12617,12776,13397,13386,12712,12626,12276,11900,11584,11600,10982
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",10,Total employment (number of jobs),9344755,9029995,8955065,8981162,8987008,9117756,9249305,9400699,9607048,9842948,10175147
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",920,        Military,62129,61117,60740,57379,52395,49347,46278,44818,43483,43437,42144
35660,"Niles, MI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
35660,"Niles, MI (Metropolitan Statistical Area)",10,Total employment (number of jobs),82670,81364,81260,81681,85310,88048,88373,88512,90479,89527,90418
35660,"Niles, MI (Metropolitan Statistical Area)",920,        Military,564,550,530,482,425,408,387,366,338,336,337
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),246876,251512,257502,269675,286866,309665,304542,317015,321983,329161,353692
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",920,        Military,1480,1475,1459,1394,1320,1315,1305,1297,1284,1259,1293
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",10,Total employment (number of jobs),149439,143950,141923,143783,145989,151338,153594,157056,157246,158947,162098
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",920,        Military,15597,14660,11799,10949,10426,10577,10940,10803,9198,8586,8735
36100,"Ocala, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
36100,"Ocala, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),81784,81874,82420,86980,89626,92766,98351,102369,107202,110338,113425
36100,"Ocala, FL (Metropolitan Statistical Area)",920,        Military,572,579,580,559,539,543,546,549,547,536,554
36140,"Ocean City, NJ (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
36140,"Ocean City, NJ (Metropolitan Statistical Area)",10,Total employment (number of jobs),47010,46586,47721,47462,47835,48319,49078,50322,51329,52030,54163
36140,"Ocean City, NJ (Metropolitan Statistical Area)",920,        Military,1641,1838,1641,1527,1419,1520,1524,1499,1464,1521,1453
36220,"Odessa, TX (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
36220,"Odessa, TX (Metropolitan Statistical Area)",10,Total employment (number of jobs),57211,58006,56475,56906,58224,58734,59531,61867,64989,60926,62662
36220,"Odessa, TX (Metropolitan Statistical Area)",920,        Military,432,424,422,393,369,364,346,336,323,315,310
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",10,Total employment (number of jobs),190389,192203,193998,199000,213802,220335,233975,244207,248177,251600,257400
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",920,        Military,8181,8292,7935,7656,7462,7067,6917,6731,6566,6536,6641
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",10,Total employment (number of jobs),567554,568264,574498,586259,599649,621260,640572,652676,667154,679360,698058
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",920,        Military,13150,13357,13661,14187,13947,14376,14107,13853,13380,13129,12863
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",10,Total employment (number of jobs),83933,87571,90233,92374,96701,97945,101394,103918,106533,108667,110972
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",920,        Military,937,959,1006,976,950,944,940,777,761,773,787
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",10,Total employment (number of jobs),439366,440334,442339,450793,466628,477507,491378,499983,516047,527810,538603
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",920,        Military,16920,16648,14988,13404,12832,12653,12536,12233,11778,11110,10900
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),739630,737044,755421,788146,813296,840455,885718,935200,987408,1032530,1071873
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",920,        Military,19687,18439,18476,16253,13304,8252,7561,7635,6790,4179,4107
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",10,Total employment (number of jobs),86195,88504,90993,92431,94352,97363,98410,99045,101732,103893,106300
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",920,        Military,696,685,695,681,628,601,559,567,547,552,534
36980,"Owensboro, KY (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
36980,"Owensboro, KY (Metropolitan Statistical Area)",10,Total employment (number of jobs),54954,54878,55861,57276,59266,60800,60962,62246,62960,63701,64172
36980,"Owensboro, KY (Metropolitan Statistical Area)",920,        Military,493,475,481,474,451,436,426,418,402,395,387
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",10,Total employment (number of jobs),327267,332915,332193,335316,344984,352089,358399,357142,371587,385759,395387
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",920,        Military,8781,8607,8178,7807,7590,7323,7173,6956,6794,7023,7219
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),202232,203022,203939,206630,209999,211373,215068,223138,230763,234135,242259
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",920,        Military,4901,5042,5050,4898,4556,4641,4434,3915,3536,3372,3299
37460,"Panama City, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
37460,"Panama City, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),68858,70705,71810,73794,75035,76802,79624,80779,82258,82839,83228
37460,"Panama City, FL (Metropolitan Statistical Area)",920,        Military,5686,5951,5926,5963,5882,5836,5633,5247,4511,4494,4329
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",10,Total employment (number of jobs),48937,48290,49325,50279,51179,51896,52966,53811,53323,53370,54205
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",920,        Military,509,518,555,539,504,494,478,480,472,485,496
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),167249,168899,172885,174170,178056,183511,190014,198535,204939,207920,212573
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",920,        Military,14400,13330,13352,11117,10505,10425,12206,16460,15626,15354,15649
37900,"Peoria, IL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
37900,"Peoria, IL (Metropolitan Statistical Area)",10,Total employment (number of jobs),205682,205854,204409,207988,213758,216727,224699,228340,232754,232531,234823
37900,"Peoria, IL (Metropolitan Statistical Area)",920,        Military,1588,1458,1341,1271,1147,1071,1036,984,943,925,929
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",10,Total employment (number of jobs),2986306,2912895,2891738,2910168,2922050,2963541,2998593,3061561,3127485,3179438,3250559
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",920,        Military,46676,44388,40200,36071,35124,32965,28769,27544,26660,26513,25274
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",10,Total employment (number of jobs),1266338,1263249,1271798,1328795,1416403,1508585,1614248,1702231,1791395,1857012,1929164
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",920,        Military,16572,15780,14610,13604,13669,13604,12995,13102,13053,13222,13479
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",10,Total employment (number of jobs),47603,47185,47356,48353,47473,48926,49406,49381,49260,49241,49436
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",920,        Military,885,867,847,813,779,742,712,680,642,628,609
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",10,Total employment (number of jobs),1257869,1250192,1259326,1267305,1282644,1296271,1303923,1320252,1332351,1354381,1380946
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",920,        Military,11799,11954,11881,11497,10795,10042,9541,9070,8799,8711,8339
38340,"Pittsfield, MA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
38340,"Pittsfield, MA (Metropolitan Statistical Area)",10,Total employment (number of jobs),77748,73552,73706,75102,75643,75632,76886,77231,78323,79056,79393
38340,"Pittsfield, MA (Metropolitan Statistical Area)",920,        Military,654,676,655,634,537,530,486,457,433,421,419
38540,"Pocatello, ID (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
38540,"Pocatello, ID (Metropolitan Statistical Area)",10,Total employment (number of jobs),35462,36230,37488,39239,40991,41626,43451,44125,45342,46228,47657
38540,"Pocatello, ID (Metropolitan Statistical Area)",920,        Military,489,461,464,456,423,407,386,388,368,360,350
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",10,Total employment (number of jobs),285041,273772,274413,276688,283211,285360,290659,299375,307580,313419,323073
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",920,        Military,7578,7634,6876,6725,6159,5856,6217,6193,5992,6037,5909
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",10,Total employment (number of jobs),918239,929685,941423,969806,1022108,1065398,1112001,1160405,1188161,1203732,1230760
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",920,        Military,8485,8592,8201,7917,7512,7363,7303,7316,7014,7015,7200
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),109748,108584,108447,111244,113621,117523,122505,126227,133060,136633,141761
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",920,        Military,786,792,819,794,763,755,753,744,737,727,741
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",10,Total employment (number of jobs),279509,273759,273282,269630,272756,270432,274599,277738,282874,293769,301872
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",920,        Military,8125,8156,7809,7575,7156,7110,6801,6819,6948,6840,6852
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",10,Total employment (number of jobs),42267,44202,46644,49463,55718,57666,60672,64787,67473,66576,69991
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",920,        Military,414,415,421,406,396,390,379,381,380,377,394
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",10,Total employment (number of jobs),786517,749079,760306,772176,778499,784811,791039,802598,815590,832845,855161
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",920,        Military,16056,16250,15148,14350,12365,12036,11912,11897,11543,11172,11053
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",10,Total employment (number of jobs),125706,131672,133739,138561,151987,161158,172108,180366,188543,195570,203516
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",920,        Military,2138,2087,2090,2089,1998,1877,1941,1907,1928,1916,1956
39380,"Pueblo, CO (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
39380,"Pueblo, CO (Metropolitan Statistical Area)",10,Total employment (number of jobs),55119,54874,55461,56530,59435,61533,64066,66762,69410,70034,70788
39380,"Pueblo, CO (Metropolitan Statistical Area)",920,        Military,522,501,505,466,454,399,412,406,402,372,402
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),38654,39216,39827,41205,43349,44270,46679,48085,51813,54226,56385
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",920,        Military,326,334,334,322,309,310,306,304,300,295,305
39540,"Racine, WI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
